Month,Day,Year, Annual Change, Inflation Rate (%),Annual Average CPI(-U),Annual Percent Change, price,return
1,31,2013,-0.6,1.4648,233,0.015,1.4695,0.01
2,1,2013,-0.6,1.4648,233,0.015,1.4795,-0.036
2,4,2013,-0.6,1.4648,233,0.015,1.4435,-0.003
2,5,2013,-0.6,1.4648,233,0.015,1.4405,-0.0195
2,6,2013,-0.6,1.4648,233,0.015,1.421,-0.018
2,7,2013,-0.6,1.4648,233,0.015,1.403,0.0075
2,8,2013,-0.6,1.4648,233,0.015,1.4105,-0.009
2,11,2013,-0.6,1.4648,233,0.015,1.4015,0.005
2,12,2013,-0.6,1.4648,233,0.015,1.4065,-0.019
2,13,2013,-0.6,1.4648,233,0.015,1.3875,-0.0075
2,14,2013,-0.6,1.4648,233,0.015,1.38,-0.0105
2,15,2013,-0.6,1.4648,233,0.015,1.3695,-0.0045
2,19,2013,-0.6,1.4648,233,0.015,1.365,0.045
2,20,2013,-0.6,1.4648,233,0.015,1.41,0.0075
2,21,2013,-0.6,1.4648,233,0.015,1.4175,0.0135
2,22,2013,-0.6,1.4648,233,0.015,1.431,-0.004
2,25,2013,-0.6,1.4648,233,0.015,1.427,0.0044
2,26,2013,-0.6,1.4648,233,0.015,1.4314,-0.0011
2,27,2013,-0.6,1.4648,233,0.015,1.4303,0.0006
2,28,2013,-0.6,1.4648,233,0.015,1.4309,0.0026
3,1,2013,-0.6,1.4648,233,0.015,1.4335,0.033
3,4,2013,-0.6,1.4648,233,0.015,1.4665,-0.055
3,5,2013,-0.6,1.4648,233,0.015,1.4115,0.001
3,6,2013,-0.6,1.4648,233,0.015,1.4125,0.0185
3,7,2013,-0.6,1.4648,233,0.015,1.431,0.0095
3,8,2013,-0.6,1.4648,233,0.015,1.4405,-0.003
3,11,2013,-0.6,1.4648,233,0.015,1.4375,-0.014
3,12,2013,-0.6,1.4648,233,0.015,1.4235,-0.0175
3,13,2013,-0.6,1.4648,233,0.015,1.406,-0.0095
3,14,2013,-0.6,1.4648,233,0.015,1.3965,-0.0215
3,15,2013,-0.6,1.4648,233,0.015,1.375,-0.0315
3,18,2013,-0.6,1.4648,233,0.015,1.3435,-0.0125
3,19,2013,-0.6,1.4648,233,0.015,1.331,0.005
3,20,2013,-0.6,1.4648,233,0.015,1.336,0.0015
3,21,2013,-0.6,1.4648,233,0.015,1.3375,0.0155
3,22,2013,-0.6,1.4648,233,0.015,1.353,0.003
3,25,2013,-0.6,1.4648,233,0.015,1.356,0.02
3,26,2013,-0.6,1.4648,233,0.015,1.376,-0.01
3,27,2013,-0.6,1.4648,233,0.015,1.366,0.0055
3,28,2013,-0.6,1.4648,233,0.015,1.3715,0.0125
4,1,2013,-0.6,1.4648,233,0.015,1.384,-0.0225
4,2,2013,-0.6,1.4648,233,0.015,1.3615,0.033
4,3,2013,-0.6,1.4648,233,0.015,1.3945,0.0005
4,4,2013,-0.6,1.4648,233,0.015,1.395,0.0065
4,5,2013,-0.6,1.4648,233,0.015,1.4015,-0.0425
4,8,2013,-0.6,1.4648,233,0.015,1.359,-0.005
4,9,2013,-0.6,1.4648,233,0.015,1.354,0.0065
4,10,2013,-0.6,1.4648,233,0.015,1.3605,0.0075
4,11,2013,-0.6,1.4648,233,0.015,1.368,-0.0155
4,12,2013,-0.6,1.4648,233,0.015,1.3525,-0.008
4,15,2013,-0.6,1.4648,233,0.015,1.3445,0.014
4,16,2013,-0.6,1.4648,233,0.015,1.3585,0.0025
4,17,2013,-0.6,1.4648,233,0.015,1.361,0.028
4,18,2013,-0.6,1.4648,233,0.015,1.389,0.0275
4,19,2013,-0.6,1.4648,233,0.015,1.4165,0.0085
4,22,2013,-0.6,1.4648,233,0.015,1.425,-0.0495
4,23,2013,-0.6,1.4648,233,0.015,1.3755,0.0085
4,24,2013,-0.6,1.4648,233,0.015,1.384,-0.0116
4,25,2013,-0.6,1.4648,233,0.015,1.3724,-0.0332
4,26,2013,-0.6,1.4648,233,0.015,1.3392,-0.0023
4,29,2013,-0.6,1.4648,233,0.015,1.3369,0.0138
4,30,2013,-0.6,1.4648,233,0.015,1.3507,-0.0037
5,1,2013,-0.6,1.4648,233,0.015,1.347,0.0475
5,2,2013,-0.6,1.4648,233,0.015,1.3945,0.0145
5,3,2013,-0.6,1.4648,233,0.015,1.409,0.0085
5,6,2013,-0.6,1.4648,233,0.015,1.4175,0.0095
5,7,2013,-0.6,1.4648,233,0.015,1.427,0.0145
5,8,2013,-0.6,1.4648,233,0.015,1.4415,0.0375
5,9,2013,-0.6,1.4648,233,0.015,1.479,-0.0345
5,10,2013,-0.6,1.4648,233,0.015,1.4445,0.013
5,13,2013,-0.6,1.4648,233,0.015,1.4575,-0.0175
5,14,2013,-0.6,1.4648,233,0.015,1.44,-0.0345
5,15,2013,-0.6,1.4648,233,0.015,1.4055,-0.007
5,16,2013,-0.6,1.4648,233,0.015,1.3985,-0.0295
5,17,2013,-0.6,1.4648,233,0.015,1.369,-0.0175
5,20,2013,-0.6,1.4648,233,0.015,1.3515,-0.0245
5,21,2013,-0.6,1.4648,233,0.015,1.327,-0.0425
5,22,2013,-0.6,1.4648,233,0.015,1.2845,0.016
5,23,2013,-0.6,1.4648,233,0.015,1.3005,-0.028
5,24,2013,-0.6,1.4648,233,0.015,1.2725,-0.008
5,28,2013,-0.6,1.4648,233,0.015,1.2645,0.0115
5,29,2013,-0.6,1.4648,233,0.015,1.276,-0.0175
5,30,2013,-0.6,1.4648,233,0.015,1.2585,0.012
5,31,2013,-0.6,1.4648,233,0.015,1.2705,0.0195
6,3,2013,-0.6,1.4648,233,0.015,1.29,-0.0135
6,4,2013,-0.6,1.4648,233,0.015,1.2765,-0.002
6,5,2013,-0.6,1.4648,233,0.015,1.2745,0.02
6,6,2013,-0.6,1.4648,233,0.015,1.2945,-0.025
6,7,2013,-0.6,1.4648,233,0.015,1.2695,0.018
6,10,2013,-0.6,1.4648,233,0.015,1.2875,-0.0105
6,11,2013,-0.6,1.4648,233,0.015,1.277,-0.0495
6,12,2013,-0.6,1.4648,233,0.015,1.2275,0.0095
6,13,2013,-0.6,1.4648,233,0.015,1.237,-0.0145
6,14,2013,-0.6,1.4648,233,0.015,1.2225,0.001
6,17,2013,-0.6,1.4648,233,0.015,1.2235,-0.0035
6,18,2013,-0.6,1.4648,233,0.015,1.22,0.0075
6,19,2013,-0.6,1.4648,233,0.015,1.2275,-0.051
6,20,2013,-0.6,1.4648,233,0.015,1.1765,0.0105
6,21,2013,-0.6,1.4648,233,0.015,1.187,0.0075
6,24,2013,-0.6,1.4648,233,0.015,1.1945,0.0086
6,25,2013,-0.6,1.4648,233,0.015,1.2031,-0.0204
6,26,2013,-0.6,1.4648,233,0.015,1.1827,0.0351
6,27,2013,-0.6,1.4648,233,0.015,1.2178,-0.0146
6,28,2013,-0.6,1.4648,233,0.015,1.2032,0.0128
7,1,2013,-0.6,1.4648,233,0.015,1.216,0.0275
7,2,2013,-0.6,1.4648,233,0.015,1.2435,-0.0295
7,3,2013,-0.6,1.4648,233,0.015,1.214,-0.0015
7,5,2013,-0.6,1.4648,233,0.015,1.2125,0.022
7,8,2013,-0.6,1.4648,233,0.015,1.2345,-0.012
7,9,2013,-0.6,1.4648,233,0.015,1.2225,-0.006
7,10,2013,-0.6,1.4648,233,0.015,1.2165,0.0175
7,11,2013,-0.6,1.4648,233,0.015,1.234,-0.04
7,12,2013,-0.6,1.4648,233,0.015,1.194,0.0385
7,15,2013,-0.6,1.4648,233,0.015,1.2325,0.027
7,16,2013,-0.6,1.4648,233,0.015,1.2595,0.02
7,17,2013,-0.6,1.4648,233,0.015,1.2795,-0.004
7,18,2013,-0.6,1.4648,233,0.015,1.2755,-0.0485
7,19,2013,-0.6,1.4648,233,0.015,1.227,0.026
7,22,2013,-0.6,1.4648,233,0.015,1.253,0.008
7,23,2013,-0.6,1.4648,233,0.015,1.261,-0.0485
7,24,2013,-0.6,1.4648,233,0.015,1.2125,0.0355
7,25,2013,-0.6,1.4648,233,0.015,1.248,-0.0255
7,26,2013,-0.6,1.4648,233,0.015,1.2225,-0.011
7,29,2013,-0.6,1.4648,233,0.015,1.2115,-0.0085
7,30,2013,-0.6,1.4648,233,0.015,1.203,-0.017
7,31,2013,-0.6,1.4648,233,0.015,1.186,-0.03
8,1,2013,-0.6,1.4648,233,0.015,1.156,0.0265
8,2,2013,-0.6,1.4648,233,0.015,1.1825,0.014
8,5,2013,-0.6,1.4648,233,0.015,1.1965,-0.0175
8,6,2013,-0.6,1.4648,233,0.015,1.179,0.0315
8,7,2013,-0.6,1.4648,233,0.015,1.2105,0.01
8,8,2013,-0.6,1.4648,233,0.015,1.2205,0.0085
8,9,2013,-0.6,1.4648,233,0.015,1.229,0.0055
8,12,2013,-0.6,1.4648,233,0.015,1.2345,-0.0285
8,13,2013,-0.6,1.4648,233,0.015,1.206,0.0205
8,14,2013,-0.6,1.4648,233,0.015,1.2265,-0.008
8,15,2013,-0.6,1.4648,233,0.015,1.2185,-0.0135
8,16,2013,-0.6,1.4648,233,0.015,1.205,-0.0125
8,19,2013,-0.6,1.4648,233,0.015,1.1925,-0.043
8,20,2013,-0.6,1.4648,233,0.015,1.1495,-0.0145
8,21,2013,-0.6,1.4648,233,0.015,1.135,-0.003
8,22,2013,-0.6,1.4648,233,0.015,1.132,-0.0015
8,23,2013,-0.6,1.4648,233,0.015,1.1305,0.01
8,26,2013,-0.6,1.4648,233,0.015,1.1405,-0.0018
8,27,2013,-0.6,1.4648,233,0.015,1.1387,0.0227
8,28,2013,-0.6,1.4648,233,0.015,1.1614,-0.0029
8,29,2013,-0.6,1.4648,233,0.015,1.1585,-0.0039
8,30,2013,-0.6,1.4648,233,0.015,1.1546,0.0174
9,3,2013,-0.6,1.4648,233,0.015,1.172,-0.0035
9,4,2013,-0.6,1.4648,233,0.015,1.1685,0
9,5,2013,-0.6,1.4648,233,0.015,1.1685,0.01
9,6,2013,-0.6,1.4648,233,0.015,1.1785,0.002
9,9,2013,-0.6,1.4648,233,0.015,1.1805,-0.014
9,10,2013,-0.6,1.4648,233,0.015,1.1665,0.0415
9,11,2013,-0.6,1.4648,233,0.015,1.208,-0.002
9,12,2013,-0.6,1.4648,233,0.015,1.206,-0.006
9,13,2013,-0.6,1.4648,233,0.015,1.2,-0.0075
9,16,2013,-0.6,1.4648,233,0.015,1.1925,-0.043
9,17,2013,-0.6,1.4648,233,0.015,1.1495,-0.0005
9,18,2013,-0.6,1.4648,233,0.015,1.149,0.009
9,19,2013,-0.6,1.4648,233,0.015,1.158,-0.0115
9,20,2013,-0.6,1.4648,233,0.015,1.1465,0.024
9,23,2013,-0.6,1.4648,233,0.015,1.1705,0.008
9,24,2013,-0.6,1.4648,233,0.015,1.1785,-0.006
9,25,2013,-0.6,1.4648,233,0.015,1.1725,-0.016
9,26,2013,-0.6,1.4648,233,0.015,1.1565,-0.0195
9,27,2013,-0.6,1.4648,233,0.015,1.137,0
9,30,2013,-0.6,1.4648,233,0.015,1.137,0.004
10,1,2013,-0.6,1.4648,233,0.015,1.141,0.0035
10,2,2013,-0.6,1.4648,233,0.015,1.1445,0.009
10,3,2013,-0.6,1.4648,233,0.015,1.1535,-0.0095
10,4,2013,-0.6,1.4648,233,0.015,1.144,0.001
10,7,2013,-0.6,1.4648,233,0.015,1.145,0.0055
10,8,2013,-0.6,1.4648,233,0.015,1.1505,0.002
10,9,2013,-0.6,1.4648,233,0.015,1.1525,-0.0085
10,10,2013,-0.6,1.4648,233,0.015,1.144,0.023
10,11,2013,-0.6,1.4648,233,0.015,1.167,0.003
10,14,2013,-0.6,1.4648,233,0.015,1.17,-0.0055
10,15,2013,-0.6,1.4648,233,0.015,1.1645,-0.006
10,16,2013,-0.6,1.4648,233,0.015,1.1585,-0.0115
10,17,2013,-0.6,1.4648,233,0.015,1.147,-0.0005
10,18,2013,-0.6,1.4648,233,0.015,1.1465,-0.0195
10,21,2013,-0.6,1.4648,233,0.015,1.127,-0.0075
10,22,2013,-0.6,1.4648,233,0.015,1.1195,-0.014
10,23,2013,-0.6,1.4648,233,0.015,1.1055,-0.0025
10,24,2013,-0.6,1.4648,233,0.015,1.103,-0.012
10,25,2013,-0.6,1.4648,233,0.015,1.091,-0.0155
10,28,2013,-0.6,1.4648,233,0.015,1.0755,-0.006
10,29,2013,-0.6,1.4648,233,0.015,1.0695,-0.001
10,30,2013,-0.6,1.4648,233,0.015,1.0685,-0.0145
10,31,2013,-0.6,1.4648,233,0.015,1.054,0.0015
11,1,2013,-0.6,1.4648,233,0.015,1.0555,-0.0185
11,4,2013,-0.6,1.4648,233,0.015,1.037,-0.0025
11,5,2013,-0.6,1.4648,233,0.015,1.0345,-0.0195
11,6,2013,-0.6,1.4648,233,0.015,1.015,0.0245
11,7,2013,-0.6,1.4648,233,0.015,1.0395,0.001
11,8,2013,-0.6,1.4648,233,0.015,1.0405,-0.008
11,11,2013,-0.6,1.4648,233,0.015,1.0325,0.0255
11,12,2013,-0.6,1.4648,233,0.015,1.058,-0.0275
11,13,2013,-0.6,1.4648,233,0.015,1.0305,-0.0045
11,14,2013,-0.6,1.4648,233,0.015,1.026,0.0315
11,15,2013,-0.6,1.4648,233,0.015,1.0575,0
11,18,2013,-0.6,1.4648,233,0.015,1.0575,-0.011
11,19,2013,-0.6,1.4648,233,0.015,1.0465,0.027
11,20,2013,-0.6,1.4648,233,0.015,1.0735,0.031
11,21,2013,-0.6,1.4648,233,0.015,1.1045,-0.0335
11,22,2013,-0.6,1.4648,233,0.015,1.071,0.0109
11,25,2013,-0.6,1.4648,233,0.015,1.0819,0.002
11,26,2013,-0.6,1.4648,233,0.015,1.0839,-0.0049
11,27,2013,-0.6,1.4648,233,0.015,1.079,0.0283
11,29,2013,-0.6,1.4648,233,0.015,1.1073,-0.0083
12,2,2013,-0.6,1.4648,233,0.015,1.099,0.003
12,3,2013,-0.6,1.4648,233,0.015,1.102,-0.018
12,4,2013,-0.6,1.4648,233,0.015,1.084,-0.024
12,5,2013,-0.6,1.4648,233,0.015,1.06,0.004
12,6,2013,-0.6,1.4648,233,0.015,1.064,-0.003
12,9,2013,-0.6,1.4648,233,0.015,1.061,0.0415
12,10,2013,-0.6,1.4648,233,0.015,1.1025,-0.0055
12,11,2013,-0.6,1.4648,233,0.015,1.097,0.016
12,12,2013,-0.6,1.4648,233,0.015,1.113,0.0395
12,13,2013,-0.6,1.4648,233,0.015,1.1525,0.0005
12,16,2013,-0.6,1.4648,233,0.015,1.153,-0.0115
12,17,2013,-0.6,1.4648,233,0.015,1.1415,0.018
12,18,2013,-0.6,1.4648,233,0.015,1.1595,-0.022
12,19,2013,-0.6,1.4648,233,0.015,1.1375,0.0155
12,20,2013,-0.6,1.4648,233,0.015,1.153,0.0055
12,23,2013,-0.6,1.4648,233,0.015,1.1585,-0.011
12,24,2013,-0.6,1.4648,233,0.015,1.1475,0.007
12,26,2013,-0.6,1.4648,233,0.015,1.1545,0.009
12,27,2013,-0.6,1.4648,233,0.015,1.1635,-0.0165
12,30,2013,-0.6,1.4648,233,0.015,1.147,-0.04
12,31,2013,-0.6,1.4648,233,0.015,1.107,0.007
1,2,2014,0.16,1.6222,236.7,0.016,1.114,0.0495
1,3,2014,0.16,1.6222,236.7,0.016,1.1635,0.0465
1,6,2014,0.16,1.6222,236.7,0.016,1.21,-0.0375
1,7,2014,0.16,1.6222,236.7,0.016,1.1725,0.0365
1,8,2014,0.16,1.6222,236.7,0.016,1.209,-0.0155
1,9,2014,0.16,1.6222,236.7,0.016,1.1935,0.013
1,10,2014,0.16,1.6222,236.7,0.016,1.2065,-0.008
1,13,2014,0.16,1.6222,236.7,0.016,1.1985,-0.0065
1,14,2014,0.16,1.6222,236.7,0.016,1.192,-0.02
1,15,2014,0.16,1.6222,236.7,0.016,1.172,0.0115
1,16,2014,0.16,1.6222,236.7,0.016,1.1835,-0.012
1,17,2014,0.16,1.6222,236.7,0.016,1.1715,-0.0095
1,21,2014,0.16,1.6222,236.7,0.016,1.162,-0.0135
1,22,2014,0.16,1.6222,236.7,0.016,1.1485,0.0035
1,23,2014,0.16,1.6222,236.7,0.016,1.152,-0.008
1,24,2014,0.16,1.6222,236.7,0.016,1.144,-0.0055
1,27,2014,0.16,1.6222,236.7,0.016,1.1385,0.008
1,28,2014,0.16,1.6222,236.7,0.016,1.1465,0.0245
1,29,2014,0.16,1.6222,236.7,0.016,1.171,0.029
1,30,2014,0.16,1.6222,236.7,0.016,1.2,0.052
1,31,2014,0.16,1.6222,236.7,0.016,1.252,0.1075
2,3,2014,0.16,1.6222,236.7,0.016,1.3595,0.003
2,4,2014,0.16,1.6222,236.7,0.016,1.3625,0.0685
2,5,2014,0.16,1.6222,236.7,0.016,1.431,-0.0735
2,6,2014,0.16,1.6222,236.7,0.016,1.3575,-0.0005
2,7,2014,0.16,1.6222,236.7,0.016,1.357,0.005
2,10,2014,0.16,1.6222,236.7,0.016,1.362,0.0095
2,11,2014,0.16,1.6222,236.7,0.016,1.3715,0.039
2,12,2014,0.16,1.6222,236.7,0.016,1.4105,-0.0135
2,13,2014,0.16,1.6222,236.7,0.016,1.397,0.002
2,14,2014,0.16,1.6222,236.7,0.016,1.399,0.1275
2,18,2014,0.16,1.6222,236.7,0.016,1.5265,0.191
2,19,2014,0.16,1.6222,236.7,0.016,1.7175,-0.0295
2,20,2014,0.16,1.6222,236.7,0.016,1.688,-0.0025
2,21,2014,0.16,1.6222,236.7,0.016,1.6855,0.0705
2,24,2014,0.16,1.6222,236.7,0.016,1.756,0.0017
2,25,2014,0.16,1.6222,236.7,0.016,1.7577,0.0157
2,26,2014,0.16,1.6222,236.7,0.016,1.7734,0.0174
2,27,2014,0.16,1.6222,236.7,0.016,1.7908,0.0112
2,28,2014,0.16,1.6222,236.7,0.016,1.802,0.1325
3,3,2014,0.16,1.6222,236.7,0.016,1.9345,-0.08
3,4,2014,0.16,1.6222,236.7,0.016,1.8545,0.1695
3,5,2014,0.16,1.6222,236.7,0.016,2.024,-0.0685
3,6,2014,0.16,1.6222,236.7,0.016,1.9555,0.013
3,7,2014,0.16,1.6222,236.7,0.016,1.9685,0.0655
3,10,2014,0.16,1.6222,236.7,0.016,2.034,0.0225
3,11,2014,0.16,1.6222,236.7,0.016,2.0565,-0.0035
3,12,2014,0.16,1.6222,236.7,0.016,2.053,0.0065
3,13,2014,0.16,1.6222,236.7,0.016,2.0595,-0.0755
3,14,2014,0.16,1.6222,236.7,0.016,1.984,-0.07
3,17,2014,0.16,1.6222,236.7,0.016,1.914,0.0015
3,18,2014,0.16,1.6222,236.7,0.016,1.9155,-0.0605
3,19,2014,0.16,1.6222,236.7,0.016,1.855,-0.1135
3,20,2014,0.16,1.6222,236.7,0.016,1.7415,-0.03
3,21,2014,0.16,1.6222,236.7,0.016,1.7115,0.0525
3,24,2014,0.16,1.6222,236.7,0.016,1.764,-0.011
3,25,2014,0.16,1.6222,236.7,0.016,1.753,0.007
3,26,2014,0.16,1.6222,236.7,0.016,1.76,0.0035
3,27,2014,0.16,1.6222,236.7,0.016,1.7635,0.0425
3,28,2014,0.16,1.6222,236.7,0.016,1.806,-0.027
3,31,2014,0.16,1.6222,236.7,0.016,1.779,-0.0265
4,1,2014,0.16,1.6222,236.7,0.016,1.7525,-0.0255
4,2,2014,0.16,1.6222,236.7,0.016,1.727,0.019
4,3,2014,0.16,1.6222,236.7,0.016,1.746,0.104
4,4,2014,0.16,1.6222,236.7,0.016,1.85,0.0835
4,7,2014,0.16,1.6222,236.7,0.016,1.9335,0.0315
4,8,2014,0.16,1.6222,236.7,0.016,1.965,0.0335
4,9,2014,0.16,1.6222,236.7,0.016,1.9985,0.0625
4,10,2014,0.16,1.6222,236.7,0.016,2.061,-0.049
4,11,2014,0.16,1.6222,236.7,0.016,2.012,0.0365
4,14,2014,0.16,1.6222,236.7,0.016,2.0485,-0.127
4,15,2014,0.16,1.6222,236.7,0.016,1.9215,-0.062
4,16,2014,0.16,1.6222,236.7,0.016,1.8595,0.1525
4,17,2014,0.16,1.6222,236.7,0.016,2.012,-0.045
4,21,2014,0.16,1.6222,236.7,0.016,1.967,0.151
4,22,2014,0.16,1.6222,236.7,0.016,2.118,0.0055
4,23,2014,0.16,1.6222,236.7,0.016,2.1235,0.001
4,24,2014,0.16,1.6222,236.7,0.016,2.1245,-0.0725
4,25,2014,0.16,1.6222,236.7,0.016,2.052,-0.0546
4,28,2014,0.16,1.6222,236.7,0.016,1.9974,0.1096
4,29,2014,0.16,1.6222,236.7,0.016,2.107,-0.0541
4,30,2014,0.16,1.6222,236.7,0.016,2.0529,-0.0114
5,1,2014,0.16,1.6222,236.7,0.016,2.0415,-0.0095
5,2,2014,0.16,1.6222,236.7,0.016,2.032,0.0205
5,5,2014,0.16,1.6222,236.7,0.016,2.0525,-0.03
5,6,2014,0.16,1.6222,236.7,0.016,2.0225,-0.0125
5,7,2014,0.16,1.6222,236.7,0.016,2.01,-0.055
5,8,2014,0.16,1.6222,236.7,0.016,1.955,-0.116
5,9,2014,0.16,1.6222,236.7,0.016,1.839,0.0535
5,12,2014,0.16,1.6222,236.7,0.016,1.8925,-0.023
5,13,2014,0.16,1.6222,236.7,0.016,1.8695,-0.0275
5,14,2014,0.16,1.6222,236.7,0.016,1.842,0.126
5,15,2014,0.16,1.6222,236.7,0.016,1.968,-0.1175
5,16,2014,0.16,1.6222,236.7,0.016,1.8505,-0.0155
5,19,2014,0.16,1.6222,236.7,0.016,1.835,0.022
5,20,2014,0.16,1.6222,236.7,0.016,1.857,-0.043
5,21,2014,0.16,1.6222,236.7,0.016,1.814,-0.0005
5,22,2014,0.16,1.6222,236.7,0.016,1.8135,0.0055
5,23,2014,0.16,1.6222,236.7,0.016,1.819,0
5,26,2014,0.16,1.6222,236.7,0.016,1.819,-0.0255
5,27,2014,0.16,1.6222,236.7,0.016,1.7935,-0.032
5,28,2014,0.16,1.6222,236.7,0.016,1.7615,0.058
5,29,2014,0.16,1.6222,236.7,0.016,1.8195,-0.0445
5,30,2014,0.16,1.6222,236.7,0.016,1.775,-0.0515
6,2,2014,0.16,1.6222,236.7,0.016,1.7235,-0.012
6,3,2014,0.16,1.6222,236.7,0.016,1.7115,-0.0095
6,4,2014,0.16,1.6222,236.7,0.016,1.702,-0.0105
6,5,2014,0.16,1.6222,236.7,0.016,1.6915,0.0295
6,6,2014,0.16,1.6222,236.7,0.016,1.721,-0.0675
6,9,2014,0.16,1.6222,236.7,0.016,1.6535,0.003
6,10,2014,0.16,1.6222,236.7,0.016,1.6565,0.0595
6,11,2014,0.16,1.6222,236.7,0.016,1.716,0.0035
6,12,2014,0.16,1.6222,236.7,0.016,1.7195,0.0175
6,13,2014,0.16,1.6222,236.7,0.016,1.737,-0.0075
6,16,2014,0.16,1.6222,236.7,0.016,1.7295,-0.039
6,17,2014,0.16,1.6222,236.7,0.016,1.6905,-0.023
6,18,2014,0.16,1.6222,236.7,0.016,1.6675,0.0025
6,19,2014,0.16,1.6222,236.7,0.016,1.67,0.0625
6,20,2014,0.16,1.6222,236.7,0.016,1.7325,0.0185
6,23,2014,0.16,1.6222,236.7,0.016,1.751,-0.0095
6,24,2014,0.16,1.6222,236.7,0.016,1.7415,0.0622
6,25,2014,0.16,1.6222,236.7,0.016,1.8037,-0.0075
6,26,2014,0.16,1.6222,236.7,0.016,1.7962,-0.0791
6,27,2014,0.16,1.6222,236.7,0.016,1.7171,0.0297
6,30,2014,0.16,1.6222,236.7,0.016,1.7468,-0.0373
7,1,2014,0.16,1.6222,236.7,0.016,1.7095,0.0235
7,2,2014,0.16,1.6222,236.7,0.016,1.733,-0.015
7,3,2014,0.16,1.6222,236.7,0.016,1.718,-0.007
7,7,2014,0.16,1.6222,236.7,0.016,1.711,0.0185
7,8,2014,0.16,1.6222,236.7,0.016,1.7295,-0.0005
7,9,2014,0.16,1.6222,236.7,0.016,1.729,-0.099
7,10,2014,0.16,1.6222,236.7,0.016,1.63,-0.016
7,11,2014,0.16,1.6222,236.7,0.016,1.614,0.0295
7,14,2014,0.16,1.6222,236.7,0.016,1.6435,-0.024
7,15,2014,0.16,1.6222,236.7,0.016,1.6195,0.0055
7,16,2014,0.16,1.6222,236.7,0.016,1.625,0.0135
7,17,2014,0.16,1.6222,236.7,0.016,1.6385,0.0855
7,18,2014,0.16,1.6222,236.7,0.016,1.724,0.005
7,21,2014,0.16,1.6222,236.7,0.016,1.729,-0.046
7,22,2014,0.16,1.6222,236.7,0.016,1.683,0.083
7,23,2014,0.16,1.6222,236.7,0.016,1.766,0.017
7,24,2014,0.16,1.6222,236.7,0.016,1.783,0.0085
7,25,2014,0.16,1.6222,236.7,0.016,1.7915,0.0195
7,28,2014,0.16,1.6222,236.7,0.016,1.811,-0.004
7,29,2014,0.16,1.6222,236.7,0.016,1.807,0.018
7,30,2014,0.16,1.6222,236.7,0.016,1.825,0.1255
7,31,2014,0.16,1.6222,236.7,0.016,1.9505,-0.027
8,1,2014,0.16,1.6222,236.7,0.016,1.9235,-0.0185
8,4,2014,0.16,1.6222,236.7,0.016,1.905,-0.011
8,5,2014,0.16,1.6222,236.7,0.016,1.894,0.0145
8,6,2014,0.16,1.6222,236.7,0.016,1.9085,-0.0685
8,7,2014,0.16,1.6222,236.7,0.016,1.84,-0.0315
8,8,2014,0.16,1.6222,236.7,0.016,1.8085,0.083
8,11,2014,0.16,1.6222,236.7,0.016,1.8915,-0.0455
8,12,2014,0.16,1.6222,236.7,0.016,1.846,0.0065
8,13,2014,0.16,1.6222,236.7,0.016,1.8525,-0.0115
8,14,2014,0.16,1.6222,236.7,0.016,1.841,0.0465
8,15,2014,0.16,1.6222,236.7,0.016,1.8875,0.0015
8,18,2014,0.16,1.6222,236.7,0.016,1.889,-0.067
8,19,2014,0.16,1.6222,236.7,0.016,1.822,0.019
8,20,2014,0.16,1.6222,236.7,0.016,1.841,-0.0035
8,21,2014,0.16,1.6222,236.7,0.016,1.8375,-0.0215
8,22,2014,0.16,1.6222,236.7,0.016,1.816,0.0115
8,25,2014,0.16,1.6222,236.7,0.016,1.8275,0.1122
8,26,2014,0.16,1.6222,236.7,0.016,1.9397,0.0073
8,27,2014,0.16,1.6222,236.7,0.016,1.947,0.0316
8,28,2014,0.16,1.6222,236.7,0.016,1.9786,0.0225
8,29,2014,0.16,1.6222,236.7,0.016,2.0011,0.0934
9,2,2014,0.16,1.6222,236.7,0.016,2.0945,-0.0715
9,3,2014,0.16,1.6222,236.7,0.016,2.023,0.0015
9,4,2014,0.16,1.6222,236.7,0.016,2.0245,-0.044
9,5,2014,0.16,1.6222,236.7,0.016,1.9805,-0.036
9,8,2014,0.16,1.6222,236.7,0.016,1.9445,-0.0185
9,9,2014,0.16,1.6222,236.7,0.016,1.926,-0.1135
9,10,2014,0.16,1.6222,236.7,0.016,1.8125,0.042
9,11,2014,0.16,1.6222,236.7,0.016,1.8545,-0.009
9,12,2014,0.16,1.6222,236.7,0.016,1.8455,-0.0235
9,15,2014,0.16,1.6222,236.7,0.016,1.822,0.0305
9,16,2014,0.16,1.6222,236.7,0.016,1.8525,-0.004
9,17,2014,0.16,1.6222,236.7,0.016,1.8485,-0.0365
9,18,2014,0.16,1.6222,236.7,0.016,1.812,-0.032
9,19,2014,0.16,1.6222,236.7,0.016,1.78,0.014
9,22,2014,0.16,1.6222,236.7,0.016,1.794,0.015
9,23,2014,0.16,1.6222,236.7,0.016,1.809,0.082
9,24,2014,0.16,1.6222,236.7,0.016,1.891,-0.068
9,25,2014,0.16,1.6222,236.7,0.016,1.823,0.0375
9,26,2014,0.16,1.6222,236.7,0.016,1.8605,0.052
9,29,2014,0.16,1.6222,236.7,0.016,1.9125,0.021
9,30,2014,0.16,1.6222,236.7,0.016,1.9335,0.0705
